가맹점ID,가맹점명,가맹점유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지도로명주소상세정보,소재지지번주소,소재지지번주소상세정보,전화번호,사업자번호,종사업자번호,대표자명,사업자상태,사업자상태변경일,프랜차이즈명,일반직영,음식점분류,시설정보구분,위도,경도,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,배달시작시각,배달종료시각,아침점심저녁구분,배달가능여부,관리기관,관리기관전화번호,데이터기준일자
22080483,GS25본리원룸점,20,대구,달서구,27290,본리서길 17,(본리동 1207-1),본리동 1207-1,(본리동 1207-1),053-567-7323,3793500039,,이재익,01,,GS25,01,23,60,35.83982307,128.5295074,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 11:11:25
22080482,고봉민김밥인테크노폴리스점,10,대구,달성군,27710,테크노상업로 100,101호,유가읍 봉리 608-2,101호,053-611-8285,4410401794,,김태임,01,,고봉민김밥,01,12,30,35.69323531,128.4605069,0800,2030,0800,2030,0800,2030,1000,2000,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:10:44
22080481,롯데리아대구옥포점,10,대구,달성군,27710,돌미상업로 6,105호,옥포읍 교항리 2934,105호,053-614-4422,3650601403,,하재영,01,,롯데리아,01,17+21,60,35.78161421,128.4425948,1000,2200,1000,2200,1000,2200,1000,2200,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:10:20
22080480,GS25메가타운점,20,대구,달서구,27290,성서로 420,메가타운 107호,이곡동 1244,메가타운 107호,053-593-1739,5105400403,,정종북,01,,GS25,01,23,60,35.85500456,128.5077807,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 11:10:07
22080479,고봉민김밥인 다사점,10,대구,달성군,27710,달구벌대로 866,,다사읍 죽곡리 807-1,,053-583-7171,8765500028,,권순규,01,,고봉민김밥,01,12,60,35.85817764,128.4640751,0700,2200,0700,2200,0700,2200,1000,2000,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:09:24
22080478,뚜레쥬르 세천점,10,대구,달성군,27710,세천로 157,,다사읍 세천리 1580-9,,053-585-2339,1201600493,,이정현,01,,뚜레쥬르,01,20+21,50,35.8748167,128.4782498,0700,0000,0700,0000,0700,0000,1000,2200,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:09:04
22080477,GS25두류음악당점,20,대구,달서구,27290,야외음악당로 203,(두류동 481-14),두류동 481-14,(두류동 481-14),053-626-7333,5304300250,,안형철,01,,GS25,01,23,60,35.85370308,128.5571052,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 11:08:49
22080476,애플꼬마김밥 월배점,10,대구,달서구,27290,조암로 180,,유천동 622,,053-636-0345,6056600437,,김현정,01,2022-07-01,애플꼬마김밥,01,12,60,35.81727001,128.5131819,0800,2000,0730,2000,0730,2000,0820,1930,1+3+5,Y,달서구청,053-667-2536,2022-08-17 11:08:21
22080475,GS25대구진천점,20,대구,달서구,27290,진천로 56,(진천동 511-2),진천동 511-2,(진천동 511-2),053-636-1861,5142507510,,이경자,01,,GS25,01,23,60,35.81372621,128.524476,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 11:07:36
22080474,진시황짬뽕전문점,10,대구,달성군,27710,화암로 69,2층 202호,화원읍 명곡리 110-3,2층 202호,053-633-8621,7602100596,,배인숙,01,,,03,11,30,35.79792505,128.4960659,1020,2020,1020,2020,1020,2020,1030,2020,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:07:10
22080472,만리장성,10,대구,달성군,27710,노이길 18,,논공읍 금포리 2406-64,,053-617-0096,1382900096,,김진희,01,,,03,11,30,35.77297847,128.4224239,1000,2000,1000,2000,1000,2000,1030,2000,1+3+5,Y,달성군청,053-668-2687,2022-08-17 11:05:16
22080471,이삭토스트&커피 대곡역점,10,대구,달서구,27290,비슬로 2704,,대곡동 29-5,,053-636-1336,5142711930,,김여진,01,2017-07-01,이삭토스트,01,17+21,60,35.80860643,128.5110678,1000,2100,1000,2100,1000,2100,1000,2100,1+3+5,Y,달서구청,053-667-2536,2022-08-17 11:03:39
22080470,신전떡볶이 이곡점,10,대구,달서구,27290,달구벌대로251길 33,102호,이곡동 1196-8,102호,053-588-6339,1771001725,,이찬희,01,,신전떡볶이,01,12,60,35.85515576,128.5047126,1100,2230,1100,2230,1100,2230,1100,2230,3+5,Y,달서구청,053-667-2536,2022-08-17 11:02:31
22080469,수가성 서재점,10,대구,달성군,27710,서재본길 80,,다사읍 서재리 754,,053-588-7474,8842700818,,천효정,01,,수가성,01,13+14,30,35.87408007,128.4881979,1100,2200,1100,2200,1100,2200,1100,2120,3+5,Y,달성군청,053-668-2687,2022-08-17 11:02:30
22080468,주식회사 유앤원,10,대구,달서구,27290,구마로 260,,송현동 1042-3,,053-623-1200,5148189518,,장재곤,01,,롯데리아,01,17+21,60,35.83713661,128.5563379,1000,2200,1000,2200,1000,2200,1000,0200,1+3+5,Y,달서구청,053-667-2536,2022-08-17 11:01:20
22080467,말리따,10,대구,달성군,27710,가창로 1105,,가창면 용계리 9-3,,053-753-7729,1297061505,,양향순,01,,말리따,01,20+21,10,35.80318416,128.6219745,1100,2200,1100,2200,1400,2200,,,3+5,N,달성군청,053-668-2687,2022-08-17 11:00:18
22080466,채다올김밥,10,대구,달서구,27290,달구벌대로 1530,삼정브리티시용산,감삼동 702,삼정브리티시용산,053-561-1013,5032430843,,박화순,01,,채다올김밥,01,12,60,35.84933926,128.5339189,0700,2330,0700,2330,0700,2330,0940,2130,1+3+5,Y,달서구청,053-667-2536,2022-08-17 11:00:13
22080465,나드리김밥 감삼점,10,대구,달서구,27290,달구벌대로 1598,,감삼동 100-21,,053-572-3690,1652600267,,조양숙,01,,나드리김밥,01,12,60,35.85148257,128.5415504,1030,2000,1030,2000,1030,2000,1030,2000,1+3+5,Y,달서구청,053-667-2536,2022-08-17 10:58:56
22080464,피자스쿨 월성점,10,대구,달서구,27290,월성로 42,센트로벨리,월성동 273-4,센트로벨리,053-566-7778,5142672454,,김정숙,01,,피자스쿨,01,17+23,60,35.8316156,128.5307753,1100,2200,1100,2200,1100,2200,1100,2200,3+5,Y,달서구청,053-667-2536,2022-08-17 10:58:03
22080463,이웃집소녀떡볶이서부점,10,대구,달서구,27290,구마로 223,,성당동 830-30,,053-653-1356,7464100282,,이강년,01,,이웃집소녀떡볶이,01,12,60,35.83733971,128.5523545,1100,2300,1100,2300,1100,2300,1100,2230,3+5,Y,달서구청,053-667-2536,2022-08-17 10:57:02
22080462,김밥파는사람들,10,대구,달서구,27290,용산로 229,대구공영빌딩,용산동 930-13,대구공영빌딩,053-521-5220,5031749698,,박선옥,01,2015-01-01,김밥파는사람들,01,12,60,35.85807562,128.530355,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 10:56:13
22080461,열무짬뽕,10,대구,달성군,27710,화원로1길 45-29,,화원읍 천내리 39-14,,053-284-0450,2050966876,,김시운,01,,,03,11,30,35.80468281,128.4995946,1100,0000,1100,0000,0000,0000,,,3+5,N,달성군청,053-668-2687,2022-08-17 10:55:27
22080460,김밥파는사람들(용산2호점),10,대구,달서구,27290,성지로 66-1,,용산동 421-1,,053-584-5841,5032016969,,권미영,01,2011-07-01,김밥파는사람들,01,12,30,35.85513785,128.5213741,0000,0000,0000,0000,0000,0000,,,1+3+5,N,달서구청,053-667-2536,2022-08-17 10:55:06
22080459,맘스터치(만촌점),10,대구,수성구,27260,달구벌대로 2642,,만촌동 854-34,,053-742-1669,5517200413,,김상림,01,,맘스터치,01,17+23,60,35.85617005,128.6506696,1100,2300,1100,2300,1100,2300,0950,2300,3+5,Y,수성구청,053-666-4646,2022-08-17 10:53:51
22080458,소풍가는날,10,대구,달성군,27710,서재로26길 2,,다사읍 서재리 255-1,,053-587-5030,8400900959,,김영희,01,,,03,12,30,35.87357939,128.4977738,0800,2030,0800,2030,0800,2030,,,1+3+5,N,달성군청,053-668-2687,2022-08-17 10:53:37
22080457,애플꼬마김밥 시지점,10,대구,수성구,27260,달구벌대로 3165,,매호동 1344-4,,050-7525-0353,1764000943,,김현주,01,,애플꼬마김밥,01,12,60,35.84158214,128.7034959,0900,2000,0900,2000,0900,2000,1000,2000,1+3+5,Y,수성구청,053-666-4646,2022-08-17 10:52:39
22080456,매니아분식,10,대구,달성군,27710,대실역남로2길 8,,다사읍 죽곡리 826-14,,053-633-8083,3361100676,,우갑순,01,,,03,12,30,35.85088617,128.4672204,1100,2000,1100,2000,1100,2000,,,3+5,N,달성군청,053-668-2687,2022-08-17 10:51:27
22080455,나드리김밥 테크노폴리스1호정,10,대구,달성군,27710,테크노상업로 40,101호,현풍읍 중리 497,101호,053-611-8833,8661400542,,박수조,01,,나드리김밥,01,12,30,35.6922645,128.4543193,1100,0030,1100,0030,1100,0030,1030,2300,3+5,Y,달성군청,053-668-2687,2022-08-17 10:48:44
22080454,고피자 테크노폴리스점,10,대구,달성군,27710,테크노상업로 98,107호,유가읍 봉리 608-1,107호,053-614-5557,6087200306,,김숙영,01,,고피자,01,15+21,30,35.69323251,128.4600992,1030,2200,1030,2200,1030,2200,1000,2200,1+3+5,Y,달성군청,053-668-2687,2022-08-17 10:46:44
22080453,명인만두 대구화원점,10,대구,달성군,27710,비슬로508길 24,1층,화원읍 명곡리 248-1,1층,070-8196-8445,5142704953,,문세진,01,,명인만두,01,12,30,35.79985354,128.495661,1100,2000,1100,2000,1100,2000,1200,2100,3+5,Y,달성군청,053-668-2687,2022-08-17 10:44:22
22080452,GS25황금제일점,20,대구,수성구,27260,동대구로25길 42,,황금동 862-7,,053-762-9252,5022464622,,이승진,01,,GS25,01,23,60,35.84089254,128.6227266,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:25:15
22080451,GS25 황금센타점,20,대구,수성구,27260,들안로32길 73,1층 코너,황금동 797-6,1층 코너,053-768-2652,2934100435,,홍애경,01,,GS25,01,23,60,35.84433972,128.620888,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:24:46
22080450,뚜레쥬르 죽곡점,10,대구,달성군,27710,대실역북로1길 9,106호,다사읍 매곡리 1547-10,106호,053-585-0458,5142655417,,이정민,01,,뚜레쥬르,01,20+21+23,50,35.85862431,128.4657119,0800,2300,0800,2300,0800,2300,1000,2230,1+3+5,Y,달성군청,053-668-2687,2022-08-17 10:24:30
22080449,GS25 파동센타점,20,대구,수성구,27260,파동로 108,,파동 196-8,,053-766-3088,3623800177,,송미경,01,,GS25,01,23,60,35.81333084,128.6168695,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:23:53
22080448,파리바게뜨  대구대동점,10,대구,달서구,27290,상화북로 106,,상인동 1468-9,,053-634-8279,5142382970,,이유경,01,,파리바게뜨,01,20+21+23,50,35.81118625,128.5378268,1020,2230,1020,2230,1020,2230,1020,2230,1+3+5,Y,달서구청,053-667-2536,2022-08-17 10:23:28
22080447,GS25 지산호반점,20,대구,수성구,27260,용학로46길 41,1층,지산동 1206-7,1층,053-782-4527,1724600278,,오봉희,01,,GS25,01,23,60,35.81895176,128.6338058,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:23:21
22080446,GS25 지산행복점,20,대구,수성구,27260,동대구로12길 11,,지산동 995-1,,053-767-7446,7872800533,,이현호,01,,GS25,01,23,60,35.83555088,128.6246901,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:22:36
22080445,뚜레쥬르성서이곡점,10,대구,달서구,27290,계대동문로 98,,이곡동 1196-2,,053-591-2339,5140478631,,양현석,01,,뚜레쥬르,01,20+23,50,35.85517387,128.5031004,0800,2300,0800,2300,0800,2300,0930,2230,1+3+5,Y,달서구청,053-667-2536,2022-08-17 10:22:19
22080444,GS25 지산사랑점,20,대구,수성구,27260,지범로23길 34,,지산동 1276-1,,053-784-9042,7772601453,,신형전,01,,GS25,01,23,60,35.8230209,128.6378487,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:21:57
22080443,뚜레쥬르(대구용산점),10,대구,달서구,27290,용산로 225,,용산동 930-14,,053-556-7001,2390300249,,이세비,01,,뚜레쥬르,01,20+23,50,35.85780465,128.5303197,0700,0000,0700,0000,0700,0000,1130,2330,1+3+5,Y,달서구청,053-667-2536,2022-08-17 10:21:22
22080442,GS25 지산대로점,20,대구,수성구,27260,지범로 54,,지산동 1161-19,,053-783-3777,2410401476,,신종수,01,,GS25,01,23,60,35.82605147,128.6266287,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:21:19
22080441,지에스(GS)25 지산금빛점,20,대구,수성구,27260,용학로 158,,지산동 1187,,053-783-4592,4181072873,,장은주,01,,GS25,01,23,60,35.82296535,128.6262069,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:20:38
22080439,GS25 중동점,20,대구,수성구,27260,수성로 212,,중동 100-3,,053-763-6833,7992100779,,문경철,01,,GS25,01,23,60,35.84440792,128.612908,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:19:54
22080438,GS25신매타운점,20,대구,수성구,27260,고산로4안길 63,,신매동 607-9,,053-795-7890,5022752641,,이해숙,01,,GS25,01,23,60,35.83076505,128.7049245,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:19:13
22080437,뚜레쥬르 수성교보점,10,대구,수성구,27260,들안로 325,롬바드 아파트,수성동2가 1-3,롬바드 아파트,053-744-3365,8224800867,,이명연,01,,뚜레쥬르,01,20+23,50,35.85895234,128.6169181,0700,2300,0700,2300,0700,2300,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:19:12
22080436,GS25시지매호점,20,대구,수성구,27260,달구벌대로625길 2,,매호동 1340-4,,053-793-9117,6932800301,,이승미,01,,GS25,01,23,60,35.84263007,128.6994426,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:18:31
22080434,배떡,10,대구,수성구,27260,동대구로8길 32,,지산동 1038-1,,053-763-2348,4233301044,,전소희,01,,배떡,01,12,60,35.83364919,128.6256236,1030,2300,1030,2300,1030,2300,1030,2300,1+3+5,Y,수성구청,053-666-4646,2022-08-17 10:17:42
22080433,지에스(GS)25 수성테라스점,20,대구,수성구,27260,청수로24길 59,104호,두산동 87-6,104호,053-767-5552,3246500394,,정동준,01,,GS25,01,23,60,35.83726797,128.621424,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:16:53
22080432,맘스터치,10,대구,수성구,27260,지범로 208,,범물동 1330-3,,053-784-3645,4550402074,,이승민,01,,맘스터치,01,17+23,30,35.81974004,128.6413147,1100,2200,1100,2200,1100,2200,1100,2100,3+5,Y,수성구청,053-666-4646,2022-08-17 10:16:31
22080431,지에스(GS)25 수성지산점,20,대구,수성구,27260,지산로11길 10,,지산동 1264-9,,053-782-3088,3436800310,,김태훈,01,,GS25,01,23,60,35.82624262,128.6325741,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:16:15
22080430,GS25 수성으뜸점,20,대구,수성구,27260,명덕로 455,수성3가롯데캐슬아파트 101동 103호,수성동3가 57,수성3가롯데캐슬아파트 101동 103호,053-742-7759,6266300317,,소현경,01,,GS25,01,23,60,35.85603622,128.6205181,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:15:37
22080429,GS25수성시지점,20,대구,수성구,27260,고산로18길 9,,신매동 567-4,,053-795-6014,3231000810,,송두호,01,,GS25,01,23,60,35.83919623,128.7054703,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:14:49
22080428,이웃집소녀떡볶이 용산점,10,대구,달서구,27290,용산로 230,106호,용산동 932-6,106호,053-557-0111,2680802202,,이향순,01,,이웃집소녀떡볶이,01,12,30,35.85804827,128.5308471,1100,2300,1100,2300,1100,2300,0900,2300,3+5,Y,달서구청,053-667-2536,2022-08-17 10:14:38
22080427,GS25 수성범어점,20,대구,수성구,27260,달구벌대로496길 10,1층,범어동 201-9,1층,053-742-0424,8460200865,,주미온,01,,GS25,01,23,60,35.85779463,128.6339743,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:14:12
22080426,GS25 수성범물점,20,대구,수성구,27260,범안로 68,,범물동 1321,,053-781-1157,5141945212,,김영미,01,,GS25,01,23,60,35.81780186,128.6452094,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:13:35
22080424,GS25 수성레전드점,20,대구,수성구,27260,욱수천로 27,시지4차태왕하이츠 203동 1층 1호,욱수동 185-1,시지4차태왕하이츠 203동 1층 1호,053-795-7552,2362300840,,김금순,01,,GS25,01,23,60,35.83057181,128.7099941,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:12:58
22080423,문 빨간떡볶이&빨간김밥,10,대구,달서구,27290,서당로7길 72,,신당동 1793-10,,053-591-6332,4782101207,,박재영,01,,문 빨간떡볶이&빨간김밥,01,12,30,35.85392529,128.4925144,1130,2100,0000,0000,1130,2100,1130,2100,3+5,Y,달서구청,053-667-2536,2022-08-17 10:12:22
22080421,GS25수성동로점,20,대구,수성구,27260,신천동로 292,,수성동1가 649-82,,053-476-1121,5022718978,,장옥성,01,,GS25,01,23,60,35.85101774,128.6088005,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:11:27
22080420,파리바게뜨시지매호점,10,대구,수성구,27260,달구벌대로 3207,,신매동 367-3,,053-791-8281,5022496221,,김태곤,01,,파리바게뜨,01,20+23,50,35.84033175,128.7078293,0700,2300,0700,2300,0700,2300,1020,2230,1+3+5,Y,수성구청,053-666-4646,2022-08-17 10:10:55
22080419,GS25 수성도서관점,20,대구,수성구,27260,만촌로 156,,만촌동 427-1,,053-751-2143,8160301176,,이은경,01,,GS25,01,23,60,35.87233551,128.6408925,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:10:43
22080415,GS25범물에덴점,20,대구,수성구,27260,지범로40길 6,신화에덴아파트,범물동 1332,신화에덴아파트,053-784-6712,5022842965,,은승기,01,,GS25,01,23,60,35.81883747,128.639518,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:08:53
22080414,지에스(GS)25 범물보성점,20,대구,수성구,27260,용학로 316,범물영남보성아파트 208동 103호 중 일부,범물동 1269,범물영남보성아파트 208동 103호 중 일부,053-783-6096,1940701448,,김경옥,01,,GS25,01,23,60,35.82240003,128.6424161,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:08:11
22080413,GS25 매호타운점,20,대구,수성구,27260,천을로 170,시지태왕2차아파트,매호동 1075-1,시지태왕2차아파트,053-795-7470,1716700488,,김옥란,01,,GS25,01,23,60,35.84178601,128.7087982,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:07:20
22080412,GS25 만촌우방점,20,대구,수성구,27260,교학로11길 46,만촌1차우방타운,만촌동 816,만촌1차우방타운,053-754-6414,7630700361,,채순영,01,,GS25,01,23,60,35.84829605,128.6537127,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:06:43
22080410,지에스(GS)25 만촌오성점,20,대구,수성구,27260,달구벌대로522길 33,수성2차 e-편한세상 상가동 101호,만촌동 1046-10,수성2차 e-편한세상 상가동 101호,053-752-9242,4810301887,,전정희,01,,GS25,01,23,60,35.85638825,128.6474379,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:06:04
22080409,GS25 대구시지점,20,대구,수성구,27260,달구벌대로618길 33,,시지동 364,,053-794-2513,7550200860,,김민정,01,,GS25,01,23,60,35.84091565,128.6968935,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:05:26
22080408,연닢 김밥,10,대구,북구,27230,구암로16길 12-1,,태전동 993-7,,053-326-9123,5031321241,,김순화,01,2021-07-01,,03,13,30,35.93129675,128.5489402,1030,2030,1030,1900,0000,0000,1100,1900,1+3+5,Y,북구청,053-665-2527,2022-08-17 10:04:08
22080407,지에스(GS)25 대구수성점,20,대구,수성구,27260,동대구로 299,,범어동 587-9,,053-751-8688,7522801142,,정용희,01,,GS25,01,23,60,35.85726932,128.6252756,0000,0000,0000,0000,0000,0000,,,1+3+5,N,수성구청,053-666-4646,2022-08-17 10:03:47
